latitude,longitude
30.86364573152841,75.85888239913912
30.86364573152841,75.85888769652294
30.86364573152841,75.85889299390676
30.86364573152841,75.85889829129057
30.86364573152841,75.8589035886744
30.86364573152841,75.8589088860582
30.86364573152841,75.85891418344204
30.86364573152841,75.85891948082585
30.86364573152841,75.85892477820967
30.86364573152841,75.85893007559348
30.86364573152841,75.8589353729773
30.86364573152841,75.85894067036112
30.86364573152841,75.85894596774494
30.86364573152841,75.85895126512877
30.86364573152841,75.85895656251257
30.86364573152841,75.8589618598964
30.86364573152841,75.8589671572802
30.86364573152841,75.85897245466403
30.86364573152841,75.85897775204785
30.86364573152841,75.85898304943167
30.86364573152841,75.8589883468155
30.86364573152841,75.8589936441993
30.86364573152841,75.85899894158312
30.86364573152841,75.85900423896693
30.86364573152841,75.85900953635077
30.86364573152841,75.85901483373458
30.86364573152841,75.8590201311184
30.86364573152841,75.85902542850222
30.86364573152841,75.85903072588603
30.86364573152841,75.85903602326985
30.86364573152841,75.85904132065367
30.86364573152841,75.8590466180375
30.86364573152841,75.8590519154213
30.86364573152841,75.85904988032036
30.86364573152841,75.8590437750175
30.86364573152841,75.85903766971465
30.86364573152841,75.8590315644118
30.86364573152841,75.85902545910893
30.86364573152841,75.85901935380609
30.86364573152841,75.85901324850323
30.86364573152841,75.85900714320037
30.86364573152841,75.85900714320037
30.863645606229937,75.85901067240377
30.863645231190436,75.85901417749913
30.8636446089718,75.8590176345431
30.86364374382442,75.85902101992055
30.863642641658128,75.85902431050593
30.863641310001835,75.85902748382122
30.863639757952104,75.85903051818944
30.863637996111013,75.85903339288276
30.863636036513718,75.85903608826416
30.863633892546257,75.85903858592141
30.863631578854108,75.85904086879302
30.863629111242126,75.8590429212846
30.863626506566607,75.8590447293756
30.863623782620124,75.8590462807149
30.863620958009992,75.85904756470532
30.863618052031164,75.85904857257584
30.863615084534427,75.85904929744174
30.863612075790783,75.85904973435142
30.863609046353005,75.85904988032036
30.863609046353005,75.85904988032036
30.86360555485246,75.85905005467801
30.863602088967436,75.85905057647179
30.86359867412554,75.8590514418735
30.863595335379884,75.85905264453415
30.863592097225315,75.85905417563032
30.863588983418662,75.85905602392909
30.8635860168045,75.85905817587035
30.863583219147504,75.85906061566627
30.863580610972782,75.85906332541722
30.86357821141532,75.85906628524302
30.86357603807956,75.85906947342876
30.86357410691026,75.85907286658423
30.863572432075514,75.85907643981538
30.86357102586282,75.85908016690708
30.863569898588914,75.85908402051538
30.863569058524067,75.85908797236814
30.863568511831463,75.85909199347243
30.863568262521927,75.85909261744034
30.863568312424533,75.85909261744034
30.86356866117316,75.85909261744034
30.863569306209204,75.85909261744034
30.863570242800336,75.85909261744034
30.863571464075218,75.85909261744034
30.86357296107391,75.85909261744034
30.863574722813645,75.85909261744034
30.863576736369335,75.85909261744034
30.86357898696846,75.85909261744034
30.863581458099407,75.85909261744034
30.86358413163264,75.85909261744034
30.86358698795366,75.85909261744034
30.863590006106982,75.85909261744034
30.863593163949794,75.85909261744034
30.863596438314463,75.85909261744034
30.863599805178488,75.85909261744034
30.86360323984075,75.85909261744034
30.863606717102705,75.85909261744034
30.863610211453295,75.85909261744034
30.86361369725609,75.85909261744034
30.863617148937344,75.85909261744034
30.863620541173685,75.85909261744034
30.86362384907784,75.85909261744034
30.86362704838123,75.85909261744034
30.863630115612047,75.85909261744034
30.863633028267444,75.85909261744034
30.863635764978607,75.85909261744034
30.863638305667553,75.85909261744034
30.863640631694416,75.85909261744034
30.863642725994215,75.85909261744034
30.863644573202034,75.85909261744034
30.863646159765768,75.85909261744034
30.863647474045525,75.85909261744034
30.86364850639905,75.85909261744034
30.863649249252433,75.85909261744034
30.863649697155708,75.85909261744034
30.863649846822813,75.85909261744034
30.863649846822813,75.85909261744034
30.863649846822813,75.85908651213748
30.863649846822813,75.85908040683464
30.863649846822813,75.85907430153178
30.863649846822813,75.85906819622892
30.863649846822813,75.85906209092606
30.863649846822813,75.85905598562321
30.863649846822813,75.85904988032036
30.863690647292614,75.85909261744034
30.863690647292614,75.85908732005653
30.863690647292614,75.85908202267271
30.863690647292614,75.85907672528889
30.863690647292614,75.85907142790506
30.863690647292614,75.85906613052124
30.863690647292614,75.85906083313743
30.863690647292614,75.85905553575361
30.863690647292614,75.8590502383698
30.863690647292614,75.85904494098597
30.863690647292614,75.85903964360216
30.863690647292614,75.85903434621834
30.863690647292614,75.85902904883451
30.863690647292614,75.8590237514507
30.863690647292614,75.85901845406688
30.863690647292614,75.85901315668306
30.863690647292614,75.85900785929924
30.863690647292614,75.85900256191543
30.863690647292614,75.85899726453161
30.863690647292614,75.85899196714779
30.863690647292614,75.85898666976398
30.863690647292614,75.85898137238014
30.863690647292614,75.85897607499633
30.863690647292614,75.85897077761251
30.863690647292614,75.8589654802287
30.863690647292614,75.85896018284488
30.863690647292614,75.85895488546107
30.863690647292614,75.85894958807724
30.863690647292614,75.85894429069342
30.863690647292614,75.85893899330961
30.863690647292614,75.85893369592578
30.863690647292614,75.85892839854198
30.863690647292614,75.85892310115814
30.863690647292614,75.85891780377433
30.863690647292614,75.85891250639051
30.863690647292614,75.8589072090067
30.863690647292614,75.85890191162288
30.863690647292614,75.85889661423906
30.863690647292614,75.85889131685524
30.863690647292614,75.85888601947141
30.863690647292614,75.8588807220876
30.863690647292614,75.85887542470378
30.863690647292614,75.85887012731997
30.863690647292614,75.85886482993615
30.863690647292614,75.85885953255233
30.863690647292614,75.85885423516851
