x,y
35.73877427919314,15.0
35.23457259852087,15.0
34.7303709178486,15.0
34.22616923717633,15.0
33.72196755650406,15.0
33.217765875831795,15.0
32.71356419515952,15.0
32.20936251448725,15.0
31.705160833814986,15.0
31.20095915314272,15.0
30.696757472470452,15.0
30.192555791798178,15.0
29.68835411112591,15.0
29.184152430453643,15.0
28.67995074978137,15.0
28.175749069109102,15.0
27.671547388436835,15.0
27.167345707764568,15.0
26.6631440270923,15.0
26.158942346420027,15.0
25.65474066574776,15.0
25.150538985075492,15.0
24.646337304403218,15.0
24.14213562373095,15.0
24.14213562373095,30.0
24.646337304403218,30.0
25.15053898507549,30.0
25.65474066574776,30.0
26.158942346420027,30.0
26.663144027092294,30.0
27.167345707764564,30.0
27.671547388436835,30.0
28.175749069109102,30.0
28.67995074978137,30.0
29.18415243045364,30.0
29.68835411112591,30.0
30.192555791798178,30.0
30.696757472470445,30.0
31.200959153142716,30.0
31.705160833814986,30.0
32.20936251448725,30.0
32.71356419515952,30.0
33.21776587583179,30.0
33.72196755650406,30.0
34.22616923717633,30.0
34.730370917848596,30.0
35.23457259852087,30.0
35.73877427919314,30.0
36.242975959865404,30.0
36.74717764053767,30.0
37.25137932120994,30.0
37.75558100188221,30.0
38.25978268255448,30.0
38.76398436322675,30.0
39.26818604389902,30.0
39.77238772457129,30.0
40.276589405243556,30.0
40.78079108591582,30.0
41.28499276658809,30.0
41.789194447260364,30.0
42.29339612793263,30.0
42.7975978086049,30.0
43.30179948927717,30.0
43.80600116994944,30.0
44.31020285062171,30.0
44.814404531293974,30.0
45.31860621196624,30.0
45.822807892638515,30.0
46.32700957331078,30.0
46.83121125398305,30.0
47.335412934655324,30.0
47.83961461532759,30.0
48.34381629599986,30.0
48.848017976672125,30.0
49.35221965734439,30.0
49.856421338016666,30.0
50.36062301868893,30.0
50.8648246993612,30.0
51.369026380033475,30.0
51.87322806070574,30.0
52.37742974137801,30.0
52.881631422050276,30.0
53.38583310272254,30.0
53.89003478339482,30.0
54.394236464067085,30.0
54.89843814473935,30.0
55.402639825411626,30.0
55.90684150608389,30.0
56.41104318675616,30.0
56.91524486742843,30.0
57.419446548100694,30.0
57.92364822877297,30.0
58.427849909445236,30.0
58.9320515901175,30.0
59.43625327078978,30.0
59.940454951462044,30.0
60.44465663213431,30.0
60.94885831280658,30.0
61.453059993478846,30.0
61.95726167415112,30.0
62.46146335482339,30.0
62.965665035495654,30.0
63.46986671616793,30.0
63.974068396840195,30.0
64.47827007751246,30.0
64.98247175818473,30.0
65.486673438857,30.0
65.99087511952928,30.0
66.49507680020153,30.0
66.99927848087381,30.0
67.50348016154608,30.0
68.00768184221835,30.0
68.51188352289061,30.0
69.01608520356288,30.0
69.52028688423515,30.0
70.02448856490741,30.0
70.5286902455797,30.0
71.03289192625195,30.0
71.53709360692423,30.0
72.0412952875965,30.0
72.54549696826876,30.0
73.04969864894103,30.0
73.5539003296133,30.0
74.05810201028558,30.0
74.56230369095783,30.0
75.06650537163011,30.0
75.57070705230238,30.0
76.07490873297465,30.0
76.57911041364692,30.0
77.08331209431918,30.0
77.58751377499145,30.0
78.09171545566372,30.0
78.595917136336,30.0
79.10011881700825,30.0
79.60432049768053,30.0
