x,y,type
32.773109243697476,15.0,row
32.26890756302521,15.0,row
31.764705882352942,15.0,row
31.260504201680675,15.0,row
30.756302521008404,15.0,row
30.252100840336134,15.0,row
29.747899159663866,15.0,row
29.2436974789916,15.0,row
28.73949579831933,15.0,row
28.235294117647058,15.0,row
27.73109243697479,15.0,row
27.226890756302524,15.0,row
26.722689075630257,15.0,row
26.218487394957982,15.0,row
25.714285714285715,15.0,row
25.210084033613448,15.0,row
24.705882352941174,15.0,row
24.201680672268907,15.0,row
23.69747899159664,15.0,row
23.193277310924373,15.0,row
22.689075630252105,15.0,row
22.18487394957983,15.0,row
21.680672268907564,15.0,row
21.176470588235297,15.0,row
20.672268907563023,15.0,row
20.168067226890756,15.0,row
19.66386554621849,15.0,row
19.15966386554622,15.0,row
18.655462184873954,15.0,row
18.15126050420168,15.0,row
17.647058823529413,15.0,row
17.142857142857146,15.0,row
16.63865546218487,15.0,row
16.134453781512605,15.0,row
15.630252100840337,15.0,row
15.12605042016807,15.0,row
14.621848739495803,15.0,row
14.117647058823529,15.0,row
13.613445378151262,15.0,row
13.109243697478995,15.0,row
12.60504201680672,15.0,row
12.100840336134453,15.0,row
11.596638655462186,15.0,row
11.09243697478992,15.0,row
10.588235294117652,15.0,row
10.084033613445378,15.0,row
9.57983193277311,15.0,row
9.075630252100844,15.0,row
8.57142857142857,15.0,row
8.067226890756302,15.0,row
7.563025210084035,15.0,row
7.058823529411768,15.0,row
6.554621848739501,15.0,row
6.050420168067227,15.0,row
5.54621848739496,15.0,row
5.0420168067226925,15.0,row
4.537815126050418,15.0,row
4.033613445378151,15.0,row
3.529411764705884,15.0,row
3.025210084033617,15.0,row
2.52100840336135,15.0,row
2.0168067226890756,15.0,row
1.5126050420168085,15.0,row
1.0084033613445413,15.0,row
0.5042016806722671,15.0,row
0.0,15.0,row
4.0,19.0,turn
3.8979157616563596,18.10208423834364,turn
-10.79062092745362,20.75,turn
-11.036135134241789,21.388219618916832,turn
-11.169355194060714,22.058931124235635,turn
-11.186387738108648,22.742532909011267,turn
-11.086734988680785,23.419046646666782,turn
-10.873309306769594,24.068701159470255,turn
-10.552348078040362,24.67251023306703,turn
-10.133231424647388,25.21282749038336,turn
-9.628208070280099,25.673862108659236,turn
-9.052037370059026,26.04214030773153,turn
-8.4215579669916,26.30689912252891,turn
-7.755195681043534,26.460400951740294,turn
-7.072425012814028,26.498159689942252,turn
-6.393199999420641,26.419071834452772,turn
-5.737371055884236,26.225448735301107,turn
-5.124104844879461,25.922949045805368,turn
-4.571324129211968,25.520413347896096,turn
-4.095183977386535,25.02960578527626,turn
-3.7095996302076983,24.46487025521299,turn
-3.4258398265559764,23.842711206788305,turn
-3.252197473432226,23.181311296819445,turn
-3.1937472849690796,22.5,turn
-3.252197473432226,21.818688703180552,turn
-3.425839826555977,21.15728879321169,turn
-3.7095996302076983,20.53512974478701,turn
-4.095183977386537,19.97039421472374,turn
-4.571324129211968,19.479586652103904,turn
-5.124104844879462,19.07705095419463,turn
-5.73737105588424,18.774551264698893,turn
-6.393199999420641,18.580928165547228,turn
-7.07242501281403,18.501840310057748,turn
-7.755195681043534,18.539599048259706,turn
-8.421557966991601,18.69310087747109,turn
-9.052037370059027,18.957859692268475,turn
-9.628208070280099,19.326137891340764,turn
-10.133231424647388,19.787172509616642,turn
-10.552348078040362,20.32748976693297,turn
-10.873309306769594,20.931298840529745,turn
-11.086734988680785,21.580953353333218,turn
-11.186387738108648,22.257467090988733,turn
-11.169355194060714,22.941068875764365,turn
-11.036135134241789,23.611780381083168,turn
3.59687364248454,27.75,turn
3.8979157616563596,26.89791576165636,turn
4.0,26.0,turn
0.0,30.0,row
0.5042016806722689,30.0,row
1.0084033613445378,30.0,row
1.5126050420168067,30.0,row
2.0168067226890756,30.0,row
2.5210084033613445,30.0,row
